,title,make,model,variant,price,no specs,mileage,year,fuel,transmission,body type,colour,doors,engine size,CO2,review count,distance,delivery
598,Used Fiat 500C for Sale | AA Cars,Fiat,500C,1.2 Lounge 2dr,"£8,695",9,"12,145",2016,Petrol,Manual,Convertible,Bossanova white,0,1.2 L,110 g/km,43,11 miles,False
599,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£8,695",9,"14,768",2019,Petrol,Manual,Hatchback,Tech house grey,0,1.2 L,114 g/km,43,11 miles,False
600,Used Toyota Aygo for Sale | AA Cars,Toyota,Aygo,1.0 VVT-i X-Press 5dr,"£8,562",9,"11,443",2018,Petrol,Manual,Hatchback,White,5,1.0 L,93 g/km,39,11 miles,False
601,Used Toyota Yaris for Sale | AA Cars,Toyota,Yaris,1.5 Hybrid Icon 5dr CVT,"£8,553",9,"62,500",2016,Hybrid,Automatic,Hatchback,Red,5,1.5 L,75 g/km,154,11 miles,False
602,Used Toyota Aygo for Sale | AA Cars,Toyota,Aygo,1.0 VVT-i X-Plore 5dr,"£8,445",9,"20,337",2018,Petrol,Manual,Hatchback,Grey,5,1.0 L,93 g/km,39,11 miles,False
603,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£8,395",9,"16,168",2018,Petrol,Manual,Hatchback,Bossanova white,0,1.2 L,116 g/km,43,11 miles,False
604,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£8,395",9,"12,666",2018,Petrol,Manual,Hatchback,Epic blue,0,1.2 L,116 g/km,43,11 miles,False
605,Used Toyota Aygo for Sale | AA Cars,Toyota,Aygo,1.0 VVT-i X-Plore 5dr,"£8,357",9,"16,653",2018,Petrol,Manual,Hatchback,Red,5,1.0 L,93 g/km,39,11 miles,False
606,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£8,295",9,"18,289",2018,Petrol,Manual,Hatchback,Epic blue,0,1.2 L,116 g/km,43,11 miles,False
607,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£8,295",9,"4,744",2017,Petrol,Manual,Hatchback,Crossover black,0,1.2 L,110 g/km,43,11 miles,False
608,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£8,295",9,"14,357",2018,Petrol,Manual,Hatchback,Glam coral,0,1.2 L,116 g/km,43,11 miles,False
609,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 S 3dr,"£8,195",9,"20,619",2018,Petrol,Manual,Hatchback,Tech house grey,0,1.2 L,124 g/km,43,11 miles,False
610,Used Hyundai IX35 for Sale | AA Cars,Hyundai,IX35,1.7 CRDi Blue Drive Premium Panorama 5dr 2WD,"£8,109",9,"63,213",2014,Diesel,Manual,Suv,Grey,5,1.7 L,147 g/km,10,11 miles,False
611,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 S 3dr,"£8,095",9,"26,253",2019,Petrol,Manual,Hatchback,Tech house grey,0,1.2 L,124 g/km,43,11 miles,False
612,Used Toyota Yaris for Sale | AA Cars,Toyota,Yaris,1.0 Vvt-I Icon 3Dr,"£8,045",9,"17,511",2015,Petrol,Manual,Hatchback,Red,3,1.0 L,99 g/km,154,11 miles,False
613,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£8,000",9,"20,940",2018,Petrol,Manual,Hatchback,Pasodoble red,0,1.2 L,110 g/km,43,11 miles,False
614,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 S 3dr,"£8,000",9,"29,316",2018,Petrol,Manual,Hatchback,Bossanova white,0,1.2 L,124 g/km,43,11 miles,False
615,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£8,000",9,"2,561",2017,Petrol,Manual,Hatchback,Bossanova white,0,1.2 L,110 g/km,43,11 miles,False
616,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 S 3dr,"£8,000",9,"12,698",2017,Petrol,Manual,Hatchback,Pasodoble red,0,1.2 L,110 g/km,43,11 miles,False
617,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£8,000",9,"6,961",2017,Petrol,Manual,Hatchback,Bossanova white,0,1.2 L,110 g/km,43,11 miles,False
618,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Mirror 3dr,"£7,995",9,"7,132",2018,Petrol,Manual,Hatchback,Electronica blue,0,1.2 L,110 g/km,43,11 miles,False
619,Used Toyota Aygo for Sale | AA Cars,Toyota,Aygo,1.0 VVT-i X-Plore 5dr,"£7,963",9,"31,132",2018,Petrol,Manual,Hatchback,Red,5,1.0 L,93 g/km,39,11 miles,False
620,Used Toyota Aygo for Sale | AA Cars,Toyota,Aygo,1.0 Vvt-I X-Press 5Dr,"£7,910",9,"19,479",2018,Petrol,Manual,Hatchback,Grey,5,1.0 L,93 g/km,39,11 miles,False
621,Used Toyota Aygo for Sale | AA Cars,Toyota,Aygo,1.0 VVT-i X-Play 5dr x-shift,"£7,864",9,"19,017",2017,Petrol,Semiauto,Hatchback,Red,5,1.0 L,97 g/km,39,11 miles,False
622,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£7,795",9,"30,150",2018,Petrol,Manual,Hatchback,Smooth mint,0,1.2 L,116 g/km,43,11 miles,False
623,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£7,695",9,"17,768",2017,Petrol,Manual,Hatchback,Smooth mint,0,1.2 L,110 g/km,43,11 miles,False
624,Used Toyota Aygo for Sale | AA Cars,Toyota,Aygo,1.0 Vvt-I X-Press 5Dr,"£7,428",9,"14,027",2017,Petrol,Manual,Hatchback,White,5,1.0 L,95 g/km,39,11 miles,False
625,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£7,395",9,"14,870",2017,Petrol,Manual,Hatchback,Bossanova white,0,1.2 L,110 g/km,43,11 miles,False
626,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£7,295",9,"35,066",2017,Petrol,Manual,Hatchback,Crossover black,0,1.2 L,110 g/km,43,11 miles,False
627,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 S 3dr,"£7,295",9,"32,205",2017,Petrol,Manual,Hatchback,Electroclash grey,0,1.2 L,110 g/km,43,11 miles,False
628,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Pop Star 3dr,"£7,295",9,"19,298",2018,Petrol,Manual,Hatchback,Avantgarde bordeaux,0,1.2 L,110 g/km,43,11 miles,False
629,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£7,195",9,"15,051",2016,Petrol,Manual,Hatchback,Bossanova white,0,1.2 L,110 g/km,43,11 miles,False
630,Used Toyota Yaris for Sale | AA Cars,Toyota,Yaris,1.33 VVT-i Icon 5dr,"£7,140",9,"27,000",2015,Petrol,Manual,Hatchback,Grey,5,1.3 L,114 g/km,154,11 miles,False
631,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£7,000",9,"32,360",2017,Petrol,Manual,Hatchback,Smooth mint,0,1.2 L,110 g/km,43,11 miles,False
632,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£7,000",9,"23,494",2016,Petrol,Manual,Hatchback,Volare blue,0,1.2 L,110 g/km,43,11 miles,False
633,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£6,995",9,"21,678",2016,Petrol,Manual,Hatchback,Bossanova white,0,1.2 L,110 g/km,43,11 miles,False
634,Used Toyota Aygo for Sale | AA Cars,Toyota,Aygo,1.0 VVT-i X-Play 5dr,"£6,719",9,"16,304",2018,Petrol,Manual,Hatchback,Red,5,1.0 L,95 g/km,39,11 miles,False
635,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£6,695",9,"33,535",2016,Petrol,Manual,Hatchback,Pasodoble red,0,1.2 L,110 g/km,43,11 miles,False
636,Used Toyota Aygo for Sale | AA Cars,Toyota,Aygo,1.0 VVT-i X-Play 5dr,"£6,686",9,"22,100",2018,Petrol,Manual,Hatchback,Red,5,1.0 L,95 g/km,39,11 miles,False
637,Used Fiat Punto for Sale | AA Cars,Fiat,Punto,1.2 Easy+ 5dr,"£6,500",9,"14,664",2018,Petrol,Manual,Hatchback,Exotica red,0,1.2 L,124 g/km,67,11 miles,False
638,Used Toyota C HR for Sale | AA Cars,Toyota,C HR,1.8 Hybrid Dynamic 5dr CVT,"£31,542",9,600,2020,Hybrid,Automatic,Suv,White,5,1.8 L,111 g/km,1,11 miles,False
639,Used Toyota Rav4 for Sale | AA Cars,Toyota,Rav4,2.5 VVT-i Hybrid Excel 5dr CVT,"£31,385",9,"7,400",2019,Hybrid,Automatic,Suv,White,5,2.5 L,103 g/km,72,11 miles,False
640,Used Toyota C HR for Sale | AA Cars,Toyota,C HR,2.0 Hybrid Dynamic 5dr CVT,"£27,560",9,"4,381",2020,Hybrid,Automatic,Suv,White,5,2.0 L,119 g/km,1,11 miles,False
641,Used Toyota Rav4 for Sale | AA Cars,Toyota,Rav4,2.5 VVT-i Hybrid Icon TSS 5dr CVT [Cloth] 2WD,"£21,626",9,"11,851",2018,Hybrid,Automatic,Suv,Red,5,2.5 L,127 g/km,72,11 miles,False
642,Used Toyota Rav4 for Sale | AA Cars,Toyota,Rav4,2.5 VVT-i Hybrid Business Ed Plus TSS 5dr CVT 2WD,"£20,505",9,"14,560",2017,Hybrid,Automatic,Suv,Blue,5,2.5 L,115 g/km,72,11 miles,False
643,Used Toyota Yaris for Sale | AA Cars,Toyota,Yaris,1.5 Hybrid Design 5dr CVT,"£20,475",9,100,2020,Hybrid,Automatic,Hatchback,Silver,5,1.5 L,92 g/km,154,11 miles,False
644,Used Toyota Rav4 for Sale | AA Cars,Toyota,Rav4,2.5 VVT-i Hybrid Business Ed Plus TSS 5dr CVT 2WD,"£20,116",9,"20,171",2017,Hybrid,Automatic,Suv,Blue,5,2.5 L,115 g/km,72,11 miles,False
645,Used Toyota C HR for Sale | AA Cars,Toyota,C HR,1.8 Hybrid Excel 5dr CVT,"£17,856",9,"22,075",2017,Hybrid,Automatic,Suv,Silver,5,1.8 L,87 g/km,1,11 miles,False
646,Used Toyota GT86 for Sale | AA Cars,Toyota,GT86,2.0 D-4S 2dr,"£16,978",9,"42,113",2017,Petrol,Manual,Coupe,White,2,2.0 L,180 g/km,,11 miles,False
647,Used Toyota C HR for Sale | AA Cars,Toyota,C HR,1.8 Hybrid Excel 5dr CVT,"£16,962",9,"39,504",2017,Hybrid,Automatic,Suv,Grey,5,1.8 L,87 g/km,1,11 miles,False
648,Used Toyota C HR for Sale | AA Cars,Toyota,C HR,1.8 Hybrid Excel 5dr CVT,"£16,460",9,"51,267",2018,Hybrid,Automatic,Suv,White,5,1.8 L,87 g/km,1,11 miles,False
649,Used Toyota Verso for Sale | AA Cars,Toyota,Verso,1.8 V-matic Design 5dr M-Drive S,"£16,344",9,"25,072",2017,Petrol,Semiauto,Mpv,White,5,1.8 L,150 g/km,10,11 miles,False
650,Used Toyota Yaris for Sale | AA Cars,Toyota,Yaris,1.5 Hybrid Icon Tech 5dr CVT,"£13,550",9,"3,707",2019,Hybrid,Automatic,Hatchback,Blue,5,1.5 L,84 g/km,154,11 miles,False
651,Used Audi A1 for Sale | AA Cars,Audi,A1,1.6 TDI S Line 5dr,"£11,993",9,"44,500",2017,Diesel,Manual,Hatchback,Grey,5,1.6 L,98 g/km,29,11 miles,False
652,Used Toyota Aygo for Sale | AA Cars,Toyota,Aygo,1.0 VVT-i X-Trend 5dr x-shift,"£11,866",9,"8,609",2019,Petrol,Semiauto,Hatchback,Black,5,1.0 L,95 g/km,39,11 miles,False
653,Used Toyota Yaris for Sale | AA Cars,Toyota,Yaris,1.5 VVT-i Icon Tech 5dr,"£10,873",9,"7,800",2019,Petrol,Manual,Hatchback,Red,5,1.5 L,116 g/km,154,11 miles,False
654,Used Toyota Yaris for Sale | AA Cars,Toyota,Yaris,1.5 VVT-i Icon 5dr CVT,"£10,867",9,"6,857",2017,Petrol,Automatic,Hatchback,Red,5,1.5 L,105 g/km,154,11 miles,False
655,Used Toyota Aygo for Sale | AA Cars,Toyota,Aygo,1.0 VVT-i X-Clusiv 5dr,"£10,681",9,"3,000",2020,Petrol,Manual,Hatchback,Grey,5,1.0 L,93 g/km,39,11 miles,False
656,Used Toyota Aygo for Sale | AA Cars,Toyota,Aygo,1.0 VVT-i X-Style TSS 5dr x-shift,"£9,805",9,"5,418",2017,Petrol,Semiauto,Hatchback,Blue,5,1.0 L,97 g/km,39,11 miles,False
657,Used BMW 1 Series for Sale | AA Cars,BMW,1 Series,116i Sport 5dr,"£9,204",9,"38,013",2014,Petrol,Manual,Hatchback,White,5,1.6 L,131 g/km,12,11 miles,False
658,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£9,095",9,"8,284",2019,Petrol,Manual,Hatchback,Avantgarde bordeaux,0,1.2 L,116 g/km,43,11 miles,False
659,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£8,895",9,"8,492",2019,Petrol,Manual,Hatchback,Crossover black,0,1.2 L,116 g/km,43,11 miles,False
660,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Collezione 3dr,"£8,495",9,"16,399",2018,Petrol,Manual,Hatchback,Bossanova white,0,1.2 L,122 g/km,43,11 miles,False
661,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£8,295",9,"5,054",2018,Petrol,Manual,Hatchback,Glam coral,0,1.2 L,110 g/km,43,11 miles,False
662,Used Toyota Auris for Sale | AA Cars,Toyota,Auris,1.6 V-Matic Icon+ 5dr,"£8,288",9,"28,503",2015,Petrol,Manual,Hatchback,Black,5,1.6 L,138 g/km,63,11 miles,False
663,Used Toyota Yaris for Sale | AA Cars,Toyota,Yaris,1.33 VVT-i Icon 5dr,"£7,784",9,"29,380",2016,Petrol,Manual,Hatchback,Red,5,1.3 L,114 g/km,154,11 miles,False
664,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£7,395",9,"28,426",2017,Petrol,Manual,Hatchback,Pasodoble red,0,1.2 L,110 g/km,43,11 miles,False
665,Used Fiat 500 for Sale | AA Cars,Fiat,500,1.2 Lounge 3dr,"£6,995",9,"28,524",2016,Petrol,Manual,Hatchback,Bossanova white,0,1.2 L,110 g/km,43,11 miles,False
666,Used Toyota Yaris for Sale | AA Cars,Toyota,Yaris,1.33 VVT-i Icon+ 5dr,"£5,903",9,"53,618",2014,Petrol,Manual,Hatchback,White,5,1.3 L,123 g/km,154,11 miles,False
667,Used Nissan Leaf for Sale | AA Cars,Nissan,Leaf,160kW e+ Tekna 62kWh 5dr Auto,"£30,495",7,5,2020,Electric,Automatic,Hatchback,Pearl black,5,,,7,11 miles,False
668,Used Nissan Leaf for Sale | AA Cars,Nissan,Leaf,160kW e+ Tekna 62kWh 5dr Auto,"£30,495",7,5,2020,Electric,Automatic,Hatchback,Gun metallic,5,,,7,11 miles,False
669,Used Nissan Leaf for Sale | AA Cars,Nissan,Leaf,110kW Tekna 40kWh 5dr Auto,"£25,495",7,280,2020,Electric,Automatic,Hatchback,Pearl black,5,,,7,11 miles,False
670,Used Nissan X-Trail for Sale | AA Cars,Nissan,X-Trail,1.7 dCi N-Tec 5dr [7 Seat],"£24,495",9,5,2020,Diesel,Manual,Station wagon,Ebisu black,5,1.7 L,158 g/km,42,11 miles,False
671,Used Nissan X-Trail for Sale | AA Cars,Nissan,X-Trail,1.7 dCi N-Tec 5dr [7 Seat],"£24,495",9,5,2020,Diesel,Manual,Station wagon,Ebisu black,5,1.7 L,158 g/km,42,11 miles,False
672,Used Nissan X-Trail for Sale | AA Cars,Nissan,X-Trail,1.7 dCi N-Tec 5dr [7 Seat],"£24,495",9,5,2020,Diesel,Manual,Station wagon,Ebisu black,5,1.7 L,158 g/km,42,11 miles,False
673,Used Nissan X-Trail for Sale | AA Cars,Nissan,X-Trail,1.7 dCi N-Tec 5dr [7 Seat],"£24,495",9,5,2020,Diesel,Manual,Station wagon,Ebisu black,5,1.7 L,158 g/km,42,11 miles,False
674,Used Nissan X-Trail for Sale | AA Cars,Nissan,X-Trail,1.7 dCi N-Tec 5dr [7 Seat],"£24,495",9,5,2020,Diesel,Manual,Station wagon,Ebisu black,5,1.7 L,158 g/km,42,11 miles,False
675,Used Nissan X-Trail for Sale | AA Cars,Nissan,X-Trail,1.7 dCi N-Tec 5dr [7 Seat],"£24,495",9,5,2020,Diesel,Manual,Station wagon,Ebisu black,5,1.7 L,158 g/km,42,11 miles,False
676,Used Nissan X-Trail for Sale | AA Cars,Nissan,X-Trail,1.7 dCi N-Tec 5dr [7 Seat],"£24,495",9,5,2020,Diesel,Manual,Station wagon,Ebisu black,5,1.7 L,158 g/km,42,11 miles,False
677,Used Nissan X-Trail for Sale | AA Cars,Nissan,X-Trail,1.7 dCi N-Tec 5dr [7 Seat],"£24,495",9,5,2020,Diesel,Manual,Station wagon,Ebisu black,5,1.7 L,158 g/km,42,11 miles,False
678,Used Nissan Leaf for Sale | AA Cars,Nissan,Leaf,110kW Tekna 40kWh 5dr Auto,"£23,495",7,749,2019,Electric,Automatic,Hatchback,Pearl black,5,,,7,11 miles,False
679,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T 160 Tekna 5dr DCT,"£22,000",9,"7,343",2020,Petrol,Automatic,Hatchback,Pearl black,5,1.3 L,131 g/km,98,11 miles,False
680,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T 160 Tekna 5dr DCT,"£22,000",9,"5,600",2020,Petrol,Automatic,Hatchback,Blade silver,5,1.3 L,131 g/km,98,11 miles,False
681,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T 160 Tekna 5dr DCT,"£21,995",9,"2,546",2020,Petrol,Automatic,Hatchback,Blade silver,5,1.3 L,160 g/km,98,11 miles,False
682,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T 160 Tekna 5dr DCT,"£21,995",9,"4,452",2020,Petrol,Automatic,Hatchback,Pearl black,5,1.3 L,160 g/km,98,11 miles,False
683,Used Nissan X-Trail for Sale | AA Cars,Nissan,X-Trail,1.7 dCi Acenta Premium 5dr [7 Seat],"£21,650",9,5,2020,Diesel,Manual,Station wagon,Storm white,5,1.7 L,158 g/km,42,11 miles,False
684,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T 160 Tekna+ 5dr DCT,"£21,495",9,"14,814",2019,Petrol,Automatic,Hatchback,Gun metallic,5,1.3 L,131 g/km,98,11 miles,False
685,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T 160 Tekna 5dr DCT,"£21,495",9,"3,464",2019,Petrol,Automatic,Hatchback,Ink blue,5,1.3 L,131 g/km,98,11 miles,False
686,Used Nissan Leaf for Sale | AA Cars,Nissan,Leaf,110kW Tekna 40kWh 5dr Auto,"£21,495",7,"9,214",2019,Electric,Automatic,Hatchback,Blade silver,5,,,7,11 miles,False
687,Used Nissan Leaf for Sale | AA Cars,Nissan,Leaf,110kW Tekna 40kWh 5dr Auto,"£20,995",7,"14,756",2019,Electric,Automatic,Hatchback,Spring cloud,5,,,7,11 miles,False
688,Used Nissan Juke for Sale | AA Cars,Nissan,Juke,1.0 DiG-T N-Connecta 5dr DCT,"£20,495",8,980,2020,Petrol,Automatic,Hatchback,Pearl black,5,,,27,11 miles,False
689,Used Nissan Leaf for Sale | AA Cars,Nissan,Leaf,110kW N-Connecta 40kWh 5dr Auto,"£20,000",7,"5,320",2018,Electric,Automatic,Hatchback,Storm white,5,,,7,11 miles,False
690,Used Nissan Leaf for Sale | AA Cars,Nissan,Leaf,110kW N-Connecta 40kWh 5dr Auto,"£20,000",7,"10,726",2018,Electric,Automatic,Hatchback,Spring cloud,5,,,7,11 miles,False
691,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T 160 N-Connecta 5dr DCT [Glass Roof Pack],"£19,995",8,"9,682",2019,Petrol,Automatic,Hatchback,Nightshade,5,,,98,11 miles,False
692,Used Nissan Leaf for Sale | AA Cars,Nissan,Leaf,110kW N-Connecta 40kWh 5dr Auto,"£19,995",7,"11,017",2018,Electric,Automatic,Hatchback,Arctic white,5,,,7,11 miles,False
693,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T 160 Tekna 5dr,"£19,995",9,"6,652",2020,Petrol,Manual,Hatchback,Blade silver,5,1.3 L,161 g/km,98,11 miles,False
694,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T 160 Tekna 5dr,"£19,995",9,"3,984",2020,Petrol,Manual,Hatchback,Blade silver,5,1.3 L,161 g/km,98,11 miles,False
695,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T 160 Tekna 5dr,"£19,995",9,"4,957",2020,Petrol,Manual,Hatchback,Pearl black,5,1.3 L,161 g/km,98,11 miles,False
696,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T 160 Tekna 5dr,"£19,995",9,"4,099",2020,Petrol,Manual,Hatchback,Vivid blue,5,1.3 L,161 g/km,98,11 miles,False
697,Used Nissan Leaf for Sale | AA Cars,Nissan,Leaf,110kW Acenta 40kWh 5dr Auto,"£18,795",7,"16,622",2019,Electric,Automatic,Hatchback,Spring cloud,5,,,7,11 miles,False
698,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T Tekna 5dr,"£18,495",9,"8,491",2019,Petrol,Manual,Hatchback,Pearl black,5,1.3 L,130 g/km,98,11 miles,False
699,Used Nissan Juke for Sale | AA Cars,Nissan,Juke,1.0 DiG-T Tekna 5dr,"£18,495",9,"7,435",2019,Petrol,Manual,Hatchback,Gun metallic,5,1.0 L,118 g/km,27,11 miles,False
700,Used Nissan Juke for Sale | AA Cars,Nissan,Juke,1.0 DiG-T N-Connecta 5dr,"£18,000",9,"1,359",2019,Petrol,Manual,Hatchback,Storm white,5,1.0 L,118 g/km,27,11 miles,False
701,Used Nissan Leaf for Sale | AA Cars,Nissan,Leaf,110kW Acenta 40kWh 5dr Auto,"£16,995",7,"27,365",2018,Electric,Automatic,Hatchback,Pearl black,5,,,7,11 miles,False
702,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.6 DiG-T Tekna 5dr,"£16,495",9,"11,213",2018,Petrol,Manual,Hatchback,Pearl black,5,1.6 L,134 g/km,98,11 miles,False
703,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.2 DiG-T Tekna+ 5dr,"£15,995",9,"17,477",2018,Petrol,Manual,Hatchback,Pearl black,5,1.2 L,129 g/km,98,11 miles,False
704,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.2 DiG-T Tekna+ 5dr,"£15,495",9,"12,539",2017,Petrol,Manual,Hatchback,Vivid blue,5,1.2 L,129 g/km,98,11 miles,False
705,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.2 DiG-T Tekna+ 5dr,"£15,495",9,"17,245",2018,Petrol,Manual,Hatchback,Pearl black,5,1.2 L,129 g/km,98,11 miles,False
706,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T N-Connecta 5dr [Glass Roof Pack],"£15,295",9,"14,608",2018,Petrol,Manual,Hatchback,Pearl black,5,1.3 L,130 g/km,98,11 miles,False
707,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.2 DiG-T N-Connecta [Glass Roof Pack] 5dr Xtronic,"£14,995",9,"18,494",2017,Petrol,Automatic,Hatchback,Blade silver,5,1.2 L,129 g/km,98,11 miles,False
708,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.2 DiG-T N-Connecta 5dr Xtronic,"£14,995",9,"17,163",2017,Petrol,Automatic,Hatchback,Gun metallic,5,1.2 L,129 g/km,98,11 miles,False
709,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.2 DiG-T N-Connecta [Glass Roof Pack] 5dr Xtronic,"£14,995",9,"23,262",2017,Petrol,Automatic,Hatchback,Gun metallic,5,1.2 L,129 g/km,98,11 miles,False
710,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.2 DiG-T N-Connecta [Glass Roof Pack] 5dr,"£14,795",9,"3,566",2018,Petrol,Manual,Hatchback,Vivid blue,5,1.2 L,129 g/km,98,11 miles,False
711,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.5 dCi Tekna [Glass Roof Pack] 5dr,"£14,495",9,"32,622",2018,Diesel,Manual,Hatchback,Vivid blue,5,1.5 L,99 g/km,98,11 miles,False
712,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.2 DiG-T N-Connecta [Glass Roof Pack] 5dr,"£14,295",9,"17,843",2018,Petrol,Manual,Hatchback,Vivid blue,5,1.2 L,129 g/km,98,11 miles,False
713,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.2 DiG-T N-Connecta 5dr Xtronic,"£14,295",9,"20,167",2018,Petrol,Automatic,Hatchback,Pearl black,5,1.2 L,129 g/km,98,11 miles,False
714,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.3 DiG-T Acenta Premium 5dr,"£14,250",9,"11,971",2019,Petrol,Manual,Hatchback,Ink blue,5,1.3 L,121 g/km,98,11 miles,False
715,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.6 DiG-T N-Vision 5dr,"£13,995",9,"15,532",2017,Petrol,Manual,Hatchback,Blade silver,5,1.6 L,134 g/km,98,11 miles,False
716,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.2 DiG-T N-Connecta [Glass Roof Pack] 5dr,"£13,795",9,"8,245",2018,Petrol,Manual,Hatchback,Pearl black,5,1.2 L,129 g/km,98,11 miles,False
717,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.2 DiG-T N-Connecta [Glass Roof Pack] 5dr,"£13,495",8,"31,730",2018,Petrol,Manual,Hatchback,Storm white,5,,,98,11 miles,False
718,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.2 DiG-T N-Connecta [Glass Roof Pack] 5dr,"£13,495",9,"13,711",2018,Petrol,Manual,Hatchback,Magnetic red,5,1.2 L,129 g/km,98,11 miles,False
719,Used Nissan Juke for Sale | AA Cars,Nissan,Juke,1.6 [112] Bose Personal Edition 5dr CVT,"£12,995",9,"9,426",2019,Petrol,Automatic,Hatchback,Storm white,5,1.6 L,149 g/km,27,11 miles,False
720,Used Nissan Juke for Sale | AA Cars,Nissan,Juke,1.6 Tekna 5dr Xtronic [Bose],"£11,995",9,"12,452",2018,Petrol,Automatic,Hatchback,Ink blue,5,1.6 L,139 g/km,27,11 miles,False
721,Used Nissan Juke for Sale | AA Cars,Nissan,Juke,1.6 Bose Personal Edition 5dr CVT,"£11,995",9,"8,233",2018,Petrol,Automatic,Hatchback,Vivid blue,5,1.6 L,139 g/km,27,11 miles,False
722,Used Nissan Juke for Sale | AA Cars,Nissan,Juke,1.6 [112] Bose Personal Edition 5dr,"£11,495",9,"20,120",2019,Petrol,Manual,Hatchback,Ink blue,5,1.6 L,157 g/km,27,11 miles,False
